Date, Open, High, Low, Close,%Change
03/29/10,1167.71,1174.85,1167.71,1173.22,0.568
03/26/10,1167.58,1173.93,1161.48,1166.59,0.074
03/25/10,1170.03,1180.69,1165.09,1165.73,-0.170
03/24/10,1172.7,1173.04,1166.01,1167.72,-0.549
03/23/10,1166.47,1174.72,1163.83,1174.17,0.717
03/22/10,1157.25,1167.82,1152.88,1165.81,0.510
03/19/10,1166.68,1169.2,1155.33,1159.9,-0.509
03/18/10,1166.13,1167.77,1161.16,1165.83,-0.033
03/17/10,1159.94,1169.84,1159.94,1166.21,0.582
03/16/10,1150.83,1160.28,1150.35,1159.46,0.778
03/15/10,1148.53,1150.98,1141.45,1150.51,0.045
03/12/10,1151.71,1153.41,1146.97,1149.99,-0.022
03/11/10,1143.96,1150.24,1138.99,1150.24,0.404
03/10/10,1140.22,1148.26,1140.09,1145.61,0.452
03/09/10,1137.56,1145.37,1134.9,1140.45,0.171
03/08/10,1138.4,1141.05,1136.77,1138.5,-0.018
03/05/10,1125.12,1139.38,1125.12,1138.7,1.401
03/04/10,1119.12,1123.73,1116.66,1122.97,0.374
03/03/10,1119.36,1125.64,1116.58,1118.79,0.043
03/02/10,1117.01,1123.46,1116.51,1118.31,0.233
03/01/10,1105.36,1116.11,1105.36,1115.71,1.016
02/26/10,1103.1,1107.24,1097.56,1104.49,0.141
02/25/10,1101.24,1103.5,1086.02,1102.94,-0.208
02/24/10,1095.89,1106.42,1095.5,1105.24,0.972
02/23/10,1107.49,1108.58,1092.18,1094.6,-1.210
02/22/10,1110,1112.29,1105.38,1108.01,-0.105
02/19/10,1105.49,1112.42,1100.8,1109.17,0.219
02/18/10,1099.03,1108.24,1097.48,1106.75,0.658
02/17/10,1096.14,1101.03,1094.72,1099.51,0.424
02/16/10,1079.13,1095.67,1079.13,1094.87,1.800
02/12/10,1075.95,1077.81,1062.97,1075.51,-0.274
02/11/10,1067.1,1080.04,1060.59,1078.47,0.968
02/10/10,1069.68,1073.67,1059.34,1068.13,-0.223
02/09/10,1060.06,1079.28,1060.06,1070.52,1.304
02/08/10,1065.51,1071.2,1056.51,1056.74,-0.886
02/05/10,1064.12,1067.13,1044.5,1066.19,0.290
02/04/10,1097.25,1097.25,1062.78,1063.11,-3.114
02/03/10,1100.67,1102.72,1093.97,1097.28,-0.547
02/02/10,1090.05,1104.73,1087.96,1103.32,1.297
02/01/10,1073.89,1089.38,1073.89,1089.19,1.427
01/29/10,1087.61,1096.45,1071.59,1073.87,-0.983
01/28/10,1096.93,1100.22,1078.46,1084.53,-1.182
01/27/10,1091.94,1099.51,1083.11,1097.5,0.488
01/26/10,1095.8,1103.69,1089.86,1092.17,-0.420
01/25/10,1092.4,1102.97,1092.4,1096.78,0.460
01/22/10,1115.49,1115.49,1090.18,1091.76,-2.214
01/21/10,1138.68,1141.58,1114.84,1116.48,-1.894
01/20/10,1147.95,1147.95,1129.25,1138.04,-1.060
01/19/10,1136.03,1150.45,1135.77,1150.23,1.250
01/15/10,1147.72,1147.77,1131.39,1136.03,-1.082
01/14/10,1145.68,1150.41,1143.8,1148.46,0.243
01/13/10,1137.31,1148.4,1133.18,1145.68,0.833
01/12/10,1143.81,1143.81,1131.77,1136.22,-0.938
01/11/10,1145.96,1149.74,1047.28,1146.98,0.175
01/08/10,1140.52,1145.39,1136.22,1144.98,0.288
01/07/10,1136.27,1142.46,1131.32,1141.69,0.400
01/06/10,1135.71,1139.19,1133.95,1137.14,0.055
01/05/10,1132.66,1136.63,1129.66,1136.52,0.312
01/04/10,1116.56,1133.87,1116.56,1132.99,1.604
12/31/09,1126.6,1127.64,1114.81,1115.1,-1.005
12/30/09,1125.53,1126.42,1121.94,1126.42,0.020
12/29/09,1128.55,1130.38,1126.08,1126.2,-0.140
12/28/09,1127.53,1130.38,1123.51,1127.78,0.115
12/24/09,1121.08,1126.48,1121.08,1126.48,0.526
12/23/09,1118.84,1121.58,1116,1120.59,0.230
12/22/09,1114.51,1120.27,1114.51,1118.02,0.356
12/21/09,1105.31,1117.68,1105.31,1114.05,1.050
12/18/09,1097.86,1103.74,1093.88,1102.47,0.583
12/17/09,1106.36,1106.36,1095.88,1096.08,-1.181
12/16/09,1108.61,1116.21,1107.96,1109.18,0.113
12/15/09,1114.11,1114.11,1105.35,1107.93,-0.555
12/14/09,1107.84,1114.76,1107.84,1114.11,0.696
12/11/09,1103.96,1108.5,1101.34,1106.41,0.368
12/10/09,1098.69,1106.25,1098.69,1102.35,0.584
12/09/09,1091.07,1097.04,1085.89,1095.95,0.367
12/08/09,1103.04,1103.04,1088.61,1091.94,-1.025
12/07/09,1105.52,1110.72,1100.83,1103.25,-0.247
12/04/09,1100.43,1119.13,1096.52,1105.98,0.551
12/03/09,1110.59,1117.28,1098.74,1099.92,-0.840
12/02/09,1109.03,1115.58,1105.29,1109.24,0.034
12/01/09,1098.89,1112.28,1098.89,1108.86,1.208
11/30/09,1091.07,1097.24,1086.25,1095.63,0.769
11/27/09,1105.47,1105.47,1083.74,1087.27,-2.103
11/25/09,1106.49,1111.18,1104.75,1110.63,0.450
11/24/09,1105.83,1107.56,1097.63,1105.65,-0.053
11/23/09,1094.86,1112.38,1094.86,1106.24,1.362
11/20/09,1094.66,1094.66,1086.81,1091.38,-0.321
11/19/09,1106.44,1106.44,1088.4,1094.9,-1.343
11/18/09,1109.44,1111.1,1102.7,1109.8,-0.047
11/17/09,1109.22,1110.52,1102.19,1110.32,0.092
11/16/09,1094.13,1113.69,1094.13,1109.3,1.447
11/13/09,1087.59,1097.79,1085.33,1093.48,0.574
11/12/09,1098.31,1101.97,1084.9,1087.24,-1.026
11/11/09,1096.04,1105.37,1093.81,1098.51,0.503
11/10/09,1091.86,1096.42,1087.4,1093.01,-0.006
11/09/09,1072.31,1093.19,1072.31,1093.08,2.224
11/06/09,1064.95,1071.48,1059.32,1069.3,0.250
11/05/09,1047.3,1066.65,1047.3,1066.63,1.924
11/04/09,1047.14,1061,1045.15,1046.5,0.104
11/03/09,1040.92,1046.36,1033.94,1045.41,0.243
11/02/09,1036.18,1052.18,1029.38,1042.88,0.646
10/30/09,1065.41,1065.41,1033.38,1036.19,-2.806
10/29/09,1043.69,1066.83,1043.69,1066.11,2.252
10/28/09,1061.51,1063.26,1042.19,1042.63,-1.954
10/27/09,1067.54,1072.48,1060.62,1063.41,-0.332
10/26/09,1080.36,1091.75,1065.23,1066.95,-1.172
10/23/09,1095.62,1095.83,1075.49,1079.6,-1.218
10/22/09,1080.96,1095.21,1074.31,1092.91,1.064
10/21/09,1090.36,1101.36,1080.77,1081.4,-0.885
10/20/09,1098.64,1098.64,1086.16,1091.06,-0.624
10/19/09,1088.22,1100.17,1086.48,1097.91,0.941
10/16/09,1094.67,1094.67,1081.53,1087.68,-0.810
10/15/09,1090.36,1096.56,1086.41,1096.56,0.416
10/14/09,1078.68,1093.17,1078.68,1092.02,1.755
10/13/09,1074.96,1075.3,1066.71,1073.19,-0.279
10/12/09,1071.63,1079.46,1071.63,1076.19,0.439
10/09/09,1065.28,1071.51,1063,1071.49,0.564
10/08/09,1060.03,1070.67,1060.03,1065.48,0.747
10/07/09,1053.65,1058.02,1050.1,1057.58,0.271
10/06/09,1042.02,1060.55,1042.02,1054.72,1.371
10/05/09,1026.87,1042.58,1025.92,1040.46,1.488
10/02/09,1029.71,1030.6,1019.95,1025.21,-0.451
10/01/09,1054.91,1054.91,1029.45,1029.85,-2.576
09/30/09,1061.02,1063.4,1046.47,1057.08,-0.333
09/29/09,1063.69,1069.62,1057.83,1060.61,-0.223
09/28/09,1045.38,1065.13,1045.38,1062.98,1.781
09/25/09,1049.48,1053.47,1041.17,1044.38,-0.609
09/24/09,1062.56,1066.29,1045.85,1050.78,-0.951
09/23/09,1072.69,1080.15,1060.39,1060.87,-1.007
09/22/09,1066.35,1073.81,1066.35,1071.66,0.657
09/21/09,1067.14,1067.28,1057.46,1064.66,-0.341
09/18/09,1066.6,1071.52,1064.27,1068.3,0.264
09/17/09,1067.87,1074.77,1061.2,1065.49,-0.306
09/16/09,1053.99,1068.76,1052.87,1068.76,1.532
09/15/09,1049.03,1056.04,1043.42,1052.63,0.314
09/14/09,1040.15,1049.74,1035,1049.34,0.634
09/11/09,1043.92,1048.18,1038.4,1042.73,-0.135
09/10/09,1032.99,1044.14,1028.04,1044.14,1.042
09/09/09,1025.36,1036.34,1023.97,1033.37,0.778
09/08/09,1018.67,1026.07,1018.67,1025.39,0.884
09/04/09,1003.84,1016.48,1001.65,1016.4,1.312
09/03/09,996.12,1003.43,992.25,1003.24,0.853
09/02/09,996.07,1000.34,991.97,994.75,-0.330
09/01/09,1019.52,1028.45,996.28,998.04,-2.212
08/31/09,1025.21,1025.21,1014.62,1020.62,-0.808
08/28/09,1031.62,1039.47,1023.13,1028.93,-0.199
08/27/09,1027.81,1033.33,1016.2,1030.98,0.278
08/26/09,1027.35,1032.47,1021.57,1028.12,0.012
08/25/09,1026.63,1037.75,1026.21,1028,0.237
08/24/09,1026.59,1035.82,1022.48,1025.57,-0.055
08/21/09,1009.06,1027.59,1009.06,1026.13,1.862
08/20/09,996.41,1008.92,996.39,1007.37,1.095
08/19/09,986.88,999.61,980.62,996.46,0.686
08/18/09,980.62,991.2,980.62,989.67,1.015
08/17/09,998.18,998.18,978.51,979.73,-2.426
08/14/09,1012.23,1012.6,994.6,1004.09,-0.853
08/13/09,1005.86,1013.14,1000.82,1012.73,0.688
08/12/09,994,1012.78,993.36,1005.81,1.153
08/11/09,1005.77,1005.77,992.4,994.35,-1.266
08/10/09,1008.89,1010.12,1000.99,1007.1,-0.334
08/07/09,999.83,1018,999.83,1010.48,1.344
08/06/09,1004.06,1008,992.49,997.08,-0.562
08/05/09,1005.41,1006.64,994.31,1002.72,-0.291
08/04/09,1001.41,1007.12,996.68,1005.65,0.301
08/03/09,990.22,1003.61,990.22,1002.63,1.534
07/31/09,986.8,993.18,982.85,987.48,0.074
07/30/09,976.01,996.68,976.01,986.75,1.190
07/29/09,977.66,977.76,968.65,975.15,-0.456
07/28/09,981.48,982.35,969.35,979.62,-0.261
07/27/09,978.63,982.49,972.29,982.18,0.298
07/24/09,972.16,979.79,965.95,979.26,0.304
07/23/09,954.07,979.42,953.27,976.29,2.329
07/22/09,953.4,959.83,947.75,954.07,-0.053
07/21/09,951.97,956.53,943.22,954.58,0.363
07/20/09,942.07,951.62,940.99,951.13,1.143
07/17/09,940.56,941.89,934.65,940.38,-0.038
07/16/09,930.17,943.96,927.45,940.74,0.864
07/15/09,910.15,933.95,910.15,932.68,2.963
07/14/09,900.77,905.84,896.5,905.84,0.532
07/13/09,879.57,901.05,875.32,901.05,2.493
07/10/09,880.03,883.57,872.81,879.13,-0.402
07/09/09,881.28,887.86,878.45,882.68,0.355
07/08/09,881.9,886.8,869.32,879.56,-0.167
07/07/09,898.6,898.6,879.93,881.03,-1.968
07/06/09,894.27,898.72,886.36,898.72,0.257
07/02/09,921.24,921.24,896.42,896.42,-2.914
07/01/09,920.82,931.92,920.82,923.33,0.436
06/30/09,927.15,930.01,912.86,919.32,-0.853
06/29/09,919.86,927.99,916.18,927.23,0.907
06/26/09,918.84,922,913.03,918.9,-0.148
06/25/09,899.45,921.42,896.27,920.26,2.144
06/24/09,896.31,910.85,896.31,900.94,0.652
06/23/09,893.46,898.69,888.86,895.1,0.231
06/22/09,918.13,918.13,893.04,893.04,-3.060
06/19/09,919.96,927.09,915.8,921.23,0.311
06/18/09,910.86,921.93,907.94,918.37,0.841
06/17/09,911.89,918.44,903.78,910.71,-0.138
06/16/09,925.6,928,911.6,911.97,-1.272
06/15/09,942.45,942.45,919.65,923.72,-2.377
06/12/09,943.44,946.3,935.66,946.21,0.140
06/11/09,939.04,956.23,939.04,944.89,0.611
06/10/09,942.73,949.77,927.97,939.15,-0.348
06/09/09,940.35,946.92,936.15,942.43,0.350
06/08/09,938.12,946.33,926.44,939.14,-0.101
06/05/09,945.67,951.69,934.13,940.09,-0.251
06/04/09,932.49,942.47,929.32,942.46,1.148
06/03/09,942.51,942.51,923.85,931.76,-1.374
06/02/09,942.87,949.38,938.46,944.74,0.198
06/01/09,923.26,947.74,923.26,942.87,2.582
05/29/09,907.02,920.02,903.56,919.14,1.357
05/28/09,892.96,909.45,887.6,906.83,1.542
05/27/09,909.95,913.84,891.87,893.06,-1.897
05/26/09,887,911.76,881.46,910.33,2.630
05/22/09,888.68,896.65,883.75,887,-0.150
05/21/09,900.42,900.42,879.61,888.33,-1.676
05/20/09,908.62,924.6,901.37,903.47,-0.513
05/19/09,909.67,916.39,905.22,908.13,-0.174
05/18/09,886.07,910,886.07,909.71,3.039
05/15/09,892.76,896.97,878.94,882.88,-1.141
05/14/09,884.24,898.36,882.52,893.07,1.035
05/13/09,905.4,905.4,882.8,883.92,-2.689
05/12/09,910.52,915.57,896.46,908.35,-0.098
05/11/09,914.27,918.72,908.86,909.24,-2.151
05/08/09,909.03,930.17,909.03,929.23,2.407
05/07/09,919.58,929.58,901.36,907.39,-1.320
05/06/09,903.95,920.28,903.95,919.53,1.740
05/05/09,906.1,907.7,897.34,903.8,-0.379
05/04/09,879.21,907.85,879.21,907.24,3.387
05/01/09,872.74,880.48,866.1,877.52,0.540
04/30/09,876.59,888.7,868.51,872.81,-0.095
04/29/09,856.85,882.06,856.85,873.64,2.161
04/28/09,854.48,864.48,847.12,855.16,-0.274
04/27/09,862.82,868.83,854.65,857.51,-1.007
04/24/09,853.91,871.8,853.91,866.23,1.680
04/23/09,844.62,852.87,835.45,851.92,-0.604
04/22/09,847.26,857.95,840.57,857.1,0.826
04/21/09,831.25,850.09,826.83,850.08,2.125
04/20/09,868.27,868.27,832.39,832.39,-4.279
04/17/09,865.18,875.63,860.87,869.6,0.497
04/16/09,854.54,870.35,847.04,865.3,1.554
04/15/09,839.44,852.93,835.58,852.06,1.255
04/14/09,856.88,856.88,840.25,841.5,-2.006
04/13/09,855.33,864.31,845.35,858.73,0.253
04/09/09,829.29,856.91,829.29,856.56,3.805
04/08/09,816.76,828.42,814.84,825.16,1.178
04/07/09,834.12,834.12,814.53,815.55,-2.385
04/06/09,839.75,839.75,822.79,835.48,-0.833
04/03/09,835.13,842.5,826.7,842.5,0.973
04/02/09,814.53,845.61,814.53,834.38,2.873
04/01/09,793.59,813.62,783.32,811.08,1.656
03/31/09,790.88,810.48,790.88,797.87,1.313
03/30/09,809.07,809.07,779.81,787.53,-3.482
03/27/09,828.68,828.68,813.43,815.94,-2.032
03/26/09,814.06,832.98,814.06,832.86,2.332
03/25/09,806.81,826.78,791.37,813.88,0.946
03/24/09,820.6,823.65,805.48,806.25,-2.026
03/23/09,772.31,823.37,772.31,822.92,7.076
03/20/09,784.58,788.91,766.2,768.54,-1.977
03/19/09,797.92,803.24,781.82,784.04,-1.298
03/18/09,776.01,803.04,765.64,794.35,2.086
03/17/09,753.88,778.12,749.93,778.12,3.214
03/16/09,758.84,774.53,753.37,753.89,-0.352
03/13/09,751.97,758.29,742.46,756.55,0.774
03/12/09,720.89,752.63,714.76,750.74,4.073
03/11/09,719.59,731.92,713.85,721.36,0.245
03/10/09,679.28,719.6,679.28,719.6,6.366
03/09/09,680.76,695.27,672.88,676.53,-1.002
03/06/09,684.04,699.09,666.79,683.38,0.122
03/05/09,708.27,708.27,677.93,682.55,-4.253
03/04/09,698.6,724.12,698.6,712.87,2.375
03/03/09,704.44,711.67,692.3,696.33,-0.641
03/02/09,723.23,725.02,699.7,700.82,-4.662
02/27/09,749.93,751.27,734.52,735.09,-2.356
02/26/09,765.76,779.42,751.75,752.83,-1.578
02/25/09,770.64,780.12,752.89,764.9,-1.066
02/24/09,744.69,775.49,744.69,773.14,4.010
02/23/09,773.25,777.85,742.37,743.33,-3.470
02/20/09,775.87,778.69,754.25,770.05,-1.141
02/19/09,787.91,797.58,777.03,778.94,-1.202
02/18/09,791.06,796.17,780.43,788.42,-0.095
02/17/09,818.61,818.61,789.17,789.17,-4.556
02/13/09,833.95,839.43,825.21,826.84,-1.000
02/12/09,829.91,835.48,808.06,835.19,0.174
02/11/09,827.41,838.22,822.3,833.74,0.795
02/10/09,866.87,868.05,822.99,827.16,-4.912
02/09/09,868.24,875.01,861.65,869.89,0.149
02/06/09,846.09,870.75,845.42,868.6,2.690
02/05/09,831.75,850.55,819.91,845.85,1.637
02/04/09,837.77,851.85,829.18,832.23,-0.749
02/03/09,825.69,842.6,821.98,838.51,1.583
02/02/09,823.09,830.78,812.87,825.44,-0.053
01/30/09,845.69,851.66,821.67,825.88,-2.279
01/29/09,868.89,868.89,844.15,845.14,-3.312
01/28/09,845.73,877.86,845.73,874.09,3.356
01/27/09,837.3,850.45,835.4,845.71,1.093
01/26/09,832.5,852.53,827.69,836.57,0.555
01/23/09,822.16,838.61,806.07,831.95,0.538
01/22/09,839.74,839.74,811.29,827.5,-1.516
01/21/09,806.77,841.72,804.3,840.24,4.349
01/20/09,849.64,849.64,804.47,805.22,-5.282
01/16/09,844.45,858.13,830.66,850.12,0.756
01/15/09,841.99,851.59,817.04,843.74,0.133
01/14/09,867.28,867.28,836.93,842.62,-3.346
01/13/09,869.79,877.02,862.02,871.79,0.176
01/12/09,890.4,890.4,864.32,870.26,-2.256
01/09/09,909.91,911.93,888.31,890.35,-2.130
01/08/09,905.73,910,896.81,909.73,0.340
01/07/09,927.45,927.45,902.37,906.65,-3.001
01/06/09,931.17,943.85,927.28,934.7,0.782
01/05/09,929.17,936.63,919.53,927.45,-0.467
01/02/09,902.99,934.73,899.35,931.8,3.161
12/31/08,890.59,910.32,889.67,903.25,1.416
12/30/08,870.58,891.12,870.58,890.64,2.441
12/29/08,872.37,873.7,857.07,869.42,-0.387
12/26/08,869.51,873.74,866.52,872.8,0.536
12/24/08,863.87,869.79,861.44,868.15,0.578
12/23/08,874.31,880.44,860.1,863.16,-0.972
12/22/08,887.2,887.37,857.09,871.63,-1.830
12/19/08,886.96,905.47,883.02,887.88,0.294
12/18/08,905.98,911.02,877.44,885.28,-2.116
12/17/08,908.16,918.85,895.94,904.42,-0.959
12/16/08,871.53,914.66,871.53,913.18,5.136
12/15/08,881.07,884.63,857.72,868.57,-1.269
12/12/08,871.79,883.24,851.35,879.73,0.703
12/11/08,898.35,904.63,868.73,873.59,-2.852
12/10/08,892.17,908.27,885.45,899.24,1.189
12/09/08,906.48,916.26,885.38,888.67,-2.312
12/08/08,882.71,918.57,882.71,909.7,3.839
12/05/08,844.43,879.42,818.41,876.07,3.650
12/04/08,869.75,875.6,833.6,845.22,-2.931
12/03/08,843.6,873.12,827.6,870.74,2.584
12/02/08,817.94,850.54,817.94,848.81,3.994
12/01/08,888.61,888.61,815.69,816.21,-8.930
11/28/08,886.89,896.25,881.21,896.24,0.964
11/26/08,852.9,887.68,841.37,887.68,3.533
11/25/08,853.4,868.94,834.99,857.39,0.655
11/24/08,801.2,865.6,801.2,851.81,6.472
11/21/08,755.84,801.2,741.02,800.03,6.325
11/20/08,805.87,820.52,747.78,752.44,-6.712
11/19/08,859.03,864.57,806.18,806.58,-6.116
11/18/08,852.34,865.9,826.84,859.12,0.984
11/17/08,873.23,882.29,848.98,850.75,-2.581
11/14/08,904.36,916.88,869.88,873.29,-4.170
11/13/08,853.13,913.01,818.69,911.29,6.921
11/12/08,893.39,893.39,850.48,852.3,-5.189
11/11/08,917.15,917.15,884.9,898.95,-2.204
11/10/08,936.75,951.95,907.47,919.21,-1.265
11/07/08,907.44,931.46,906.9,930.99,2.885
11/06/08,952.4,952.4,899.73,904.88,-5.026
11/05/08,1001.84,1001.84,949.86,952.77,-5.268
11/04/08,971.31,1007.51,971.31,1005.75,4.083
11/03/08,968.67,975.57,958.82,966.3,-0.253
10/31/08,953.11,984.38,944.59,968.75,1.537
10/30/08,939.38,963.23,928.5,954.09,2.580
10/29/08,939.51,969.97,922.26,930.09,-1.108
10/28/08,848.92,940.51,845.27,940.51,10.789
10/27/08,874.28,893.78,846.75,848.92,-3.176
10/24/08,895.22,896.3,852.85,876.77,-3.451
10/23/08,899.08,922.83,858.44,908.11,1.263
10/22/08,951.67,951.67,875.81,896.78,-6.101
10/21/08,980.4,985.44,952.47,955.05,-3.080
10/20/08,943.51,985.4,943.51,985.4,4.768
10/17/08,942.29,984.64,918.74,940.55,-0.621
10/16/08,909.53,947.71,865.83,946.43,4.251
10/15/08,994.6,994.6,903.99,907.84,-9.035
10/14/08,1009.97,1044.31,972.07,998.01,-0.532
10/13/08,912.75,1006.93,912.75,1003.35,11.580
10/10/08,902.31,936.36,839.8,899.22,-1.176
10/09/08,988.42,1005.25,909.19,909.92,-7.617
10/08/08,988.91,1021.06,970.97,984.94,-1.133
10/07/08,1057.6,1072.91,996.23,996.23,-5.739
10/06/08,1097.56,1097.56,1007.97,1056.89,-3.852
10/03/08,1115.16,1153.82,1098.14,1099.23,-1.351
10/02/08,1160.64,1160.64,1111.43,1114.28,-4.029
10/01/08,1164.17,1167.03,1140.77,1161.06,-0.454
09/30/08,1113.78,1168.03,1113.78,1166.36,5.417
09/29/08,1209.07,1209.07,1106.42,1106.42,-8.787
09/26/08,1204.47,1215.77,1187.54,1213.01,0.317
09/25/08,1187.87,1220.03,1187.87,1209.18,1.966
09/24/08,1188.79,1197.41,1179.79,1185.87,-0.198
09/23/08,1207.61,1221.15,1187.06,1188.22,-1.563
09/22/08,1255.37,1255.37,1205.61,1207.09,-3.824
09/19/08,1213.11,1265.12,1213.11,1255.08,4.026
09/18/08,1157.08,1211.14,1133.5,1206.51,4.334
09/17/08,1210.34,1210.34,1155.88,1156.39,-4.714
09/16/08,1188.31,1214.84,1169.28,1213.6,1.752
09/15/08,1250.92,1250.92,1192.7,1192.7,-4.714
09/12/08,1245.88,1255.09,1233.81,1251.7,0.212
09/11/08,1229.04,1249.98,1211.54,1249.05,1.381
09/10/08,1227.5,1243.9,1221.6,1232.04,0.615
09/09/08,1267.98,1268.66,1224.51,1224.51,-3.414
09/08/08,1249.5,1274.42,1247.12,1267.79,2.051
09/05/08,1233.21,1244.94,1217.23,1242.31,0.443
09/04/08,1271.8,1271.8,1232.83,1236.83,-2.992
09/03/08,1276.61,1280.6,1265.59,1274.98,-0.204
09/02/08,1287.83,1303.04,1272.2,1277.58,-0.409
08/29/08,1296.49,1297.59,1282.74,1282.83,-1.372
08/28/08,1283.79,1300.68,1283.79,1300.68,1.484
08/27/08,1271.29,1285.05,1270.03,1281.66,0.798
08/26/08,1267.03,1275.65,1263.21,1271.51,0.369
08/25/08,1290.47,1290.47,1264.87,1266.84,-1.963
08/22/08,1277.59,1293.09,1277.59,1292.2,1.133
08/21/08,1271.07,1281.4,1265.22,1277.72,0.250
08/20/08,1267.34,1276.01,1261.16,1274.54,0.620
08/19/08,1276.65,1276.65,1263.11,1266.69,-0.931
08/18/08,1298.14,1300.22,1274.51,1278.6,-1.510
08/15/08,1293.85,1302.05,1290.74,1298.2,0.408
08/14/08,1282.11,1300.11,1276.84,1292.93,0.552
08/13/08,1288.64,1294.03,1274.86,1285.83,-0.292
08/12/08,1304.79,1304.79,1285.64,1289.59,-1.205
08/11/08,1294.42,1313.15,1291.41,1305.32,0.694
08/08/08,1266.29,1297.85,1262.11,1296.32,2.389
08/07/08,1286.51,1286.51,1264.29,1266.07,-1.793
08/06/08,1283.99,1291.67,1276,1289.19,0.335
08/05/08,1254.87,1284.88,1254.67,1284.88,2.872
08/04/08,1260.16,1260.49,1247.45,1249.01,-0.897
08/01/08,1269.42,1270.52,1254.54,1260.31,-0.558
07/31/08,1281.37,1284.93,1265.97,1267.38,-1.314
07/30/08,1264.52,1284.33,1264.52,1284.26,1.667
07/29/08,1236.38,1263.2,1236.38,1263.2,2.336
07/28/08,1257.76,1260.09,1234.37,1234.37,-1.860
07/25/08,1253.51,1263.23,1251.75,1257.76,0.417
07/24/08,1283.22,1283.22,1251.48,1252.54,-2.312
07/23/08,1278.87,1291.17,1276.06,1282.19,0.406
07/22/08,1257.08,1277.42,1248.83,1277,1.349
07/21/08,1261.82,1267.74,1255.7,1260,-0.054
07/18/08,1258.22,1262.23,1251.81,1260.68,0.029
07/17/08,1246.31,1262.31,1241.49,1260.32,1.201
07/16/08,1214.65,1245.52,1211.39,1245.36,2.506
07/15/08,1226.83,1234.35,1200.44,1214.91,-1.090
07/14/08,1241.61,1253.5,1225.01,1228.3,-0.903
07/11/08,1248.66,1257.27,1225.35,1239.49,-1.109
07/10/08,1245.25,1257.65,1236.76,1253.39,0.699
07/09/08,1273.38,1277.36,1244.57,1244.69,-2.278
07/08/08,1251.84,1274.17,1242.84,1273.7,1.708
07/07/08,1262.9,1273.95,1240.68,1252.31,-0.839
07/03/08,1262.96,1271.48,1252.01,1262.9,0.109
07/02/08,1285.82,1292.17,1261.51,1261.52,-1.820
07/01/08,1276.69,1285.31,1260.68,1284.91,0.384
06/30/08,1278.06,1290.31,1274.86,1280,0.127
06/27/08,1283.6,1289.45,1272,1278.38,-0.372
06/26/08,1316.29,1316.29,1283.15,1283.15,-2.937
06/25/08,1314.54,1335.63,1314.54,1321.97,0.584
06/24/08,1317.23,1326.02,1304.42,1314.29,-0.281
06/23/08,1319.77,1323.78,1315.31,1318,0.005
06/20/08,1341.02,1341.02,1314.46,1317.93,-1.854
06/19/08,1336.89,1347.66,1330.5,1342.83,0.375
06/18/08,1349.59,1349.59,1333.4,1337.81,-0.971
06/17/08,1360.71,1366.59,1350.54,1350.93,-0.677
06/16/08,1358.85,1364.7,1352.07,1360.14,0.008
06/13/08,1341.81,1360.03,1341.71,1360.03,1.505
06/12/08,1335.78,1353.03,1331.29,1339.87,0.328
06/11/08,1357.09,1357.09,1335.47,1335.49,-1.689
06/10/08,1358.98,1366.84,1351.56,1358.44,-0.244
06/09/08,1360.83,1370.63,1350.62,1361.76,0.079
06/06/08,1400.06,1400.06,1359.9,1360.68,-3.089
06/05/08,1377.48,1404.05,1377.48,1404.05,1.950
06/04/08,1376.26,1388.18,1371.74,1377.2,-0.033
06/03/08,1386.42,1393.12,1370.12,1377.65,-0.579
06/02/08,1399.62,1399.62,1377.79,1385.67,-1.050
05/30/08,1398.36,1404.46,1398.08,1400.38,0.152
05/29/08,1390.5,1406.32,1388.59,1398.26,0.533
05/28/08,1386.54,1391.25,1378.16,1390.84,0.396
05/27/08,1375.97,1387.4,1373.07,1385.35,0.685
05/23/08,1392.2,1392.2,1373.72,1375.93,-1.321
05/22/08,1390.83,1399.07,1390.23,1394.35,0.262
05/21/08,1414.06,1419.12,1388.81,1390.71,-1.605
05/20/08,1424.49,1424.49,1409.09,1413.4,-0.927
05/19/08,1425.28,1440.24,1421.63,1426.63,0.090
05/16/08,1423.89,1425.82,1414.35,1425.35,0.125
05/15/08,1408.36,1424.4,1406.87,1423.57,1.058
05/14/08,1405.65,1420.19,1405.65,1408.66,0.401
05/13/08,1404.4,1406.3,1396.26,1403.04,-0.038
05/12/08,1389.4,1404.06,1386.2,1403.58,1.102
05/09/08,1394.9,1394.9,1384.11,1388.28,-0.673
05/08/08,1394.29,1402.35,1389.39,1397.68,0.367
05/07/08,1417.49,1419.54,1391.16,1392.57,-1.811
05/06/08,1405.6,1421.57,1397.1,1418.26,0.765
05/05/08,1412.77,1415.7,1404.37,1407.49,-0.453
05/02/08,1409.16,1422.72,1406.25,1413.9,0.324
05/01/08,1385.97,1410.07,1383.07,1409.34,1.714
04/30/08,1391.22,1404.57,1384.25,1385.59,-0.385
04/29/08,1395.61,1397,1386.7,1390.94,-0.389
04/28/08,1397.96,1402.9,1394.4,1396.37,-0.105
04/25/08,1387.88,1399.11,1379.98,1397.84,0.649
04/24/08,1380.52,1397.72,1371.09,1388.82,0.644
04/23/08,1378.4,1387.87,1372.24,1379.93,0.290
04/22/08,1386.43,1386.43,1369.84,1375.94,-0.881
